id	bare_id	position	accented	audio	gramm_case
18	18	18	18					https://openrussian.org/audio-shtooka/они.mp3	https://openrussian.org/audio-shtooka/они.mp3		
19	19	19	19					https://openrussian.org/audio-shtooka/к.mp3	https://openrussian.org/audio-shtooka/к.mp3		
20	20	20	20			у	у	https://openrussian.org/audio-shtooka/у.mp3	https://openrussian.org/audio-shtooka/у.mp3		
21	21	21	21					https://openrussian.org/audio-shtooka/из.mp3	https://openrussian.org/audio-shtooka/из.mp3		
22	22	22	22					https://openrussian.org/audio-shtooka/мы.mp3	https://openrussian.org/audio-shtooka/мы.mp3		
23	23	23	23					https://openrussian.org/audio-shtooka/за.mp3	https://openrussian.org/audio-shtooka/за.mp3		
24	24	24	24					https://openrussian.org/audio-shtooka/ты.mp3	https://openrussian.org/audio-shtooka/ты.mp3		
25	25	25	25					https://openrussian.org/audio-shtooka/вы.mp3	https://openrussian.org/audio-shtooka/вы.mp3		
26	26	26	26					https://openrussian.org/audio-shtooka/так.mp3	https://openrussian.org/audio-shtooka/так.mp3		
27	27	27	27			же	же	https://openrussian.org/audio-shtooka/же.mp3	https://openrussian.org/audio-shtooka/же.mp3		
28	28	28	28			сказа'ть	сказа'ть	https://openrussian.org/audio-shtooka/сказать.mp3	https://openrussian.org/audio-shtooka/сказать.mp3		
29	29	29	29					https://openrussian.org/audio-shtooka/от.mp3	https://openrussian.org/audio-shtooka/от.mp3		
30	30	30	30			э'тот	э'тот	https://openrussian.org/audio-shtooka/этот.mp3	https://openrussian.org/audio-shtooka/этот.mp3		
31	31	31	31			кото'рый	кото'рый	https://openrussian.org/audio-shtooka/который.mp3	https://openrussian.org/audio-shtooka/который.mp3		
32	32	32	32	1	1	мочь	мочь	https://openrussian.org/audio-shtooka/мочь.mp3	https://openrussian.org/audio-shtooka/мочь.mp3		
33	33	33	33					https://openrussian.org/audio-shtooka/о.mp3	https://openrussian.org/audio-shtooka/о.mp3		
34	34	34	34			челове'к	челове'к	https://openrussian.org/audio-shtooka/человек.mp3	https://openrussian.org/audio-shtooka/человек.mp3		
35	35	35	35					https://openrussian.org/audio-shtooka/один.mp3	https://openrussian.org/audio-shtooka/один.mp3		
36	36	36	36								
37	37	37	37					https://openrussian.org/audio-shtooka/бы.mp3	https://openrussian.org/audio-shtooka/бы.mp3		
38	38	38	38			тако'й	тако'й	https://openrussian.org/audio-shtooka/такой.mp3	https://openrussian.org/audio-shtooka/такой.mp3		
39	39	39	39					https://openrussian.org/audio-shtooka/только.mp3	https://openrussian.org/audio-shtooka/только.mp3		
40	40	40	40					https://openrussian.org/audio-shtooka/себя.mp3	https://openrussian.org/audio-shtooka/себя.mp3		
41	41	41	41								
42	42	42	42			како'й	како'й	https://openrussian.org/audio-shtooka/какой.mp3	https://openrussian.org/audio-shtooka/какой.mp3		
43	43	43	43					https://openrussian.org/audio-shtooka/для.mp3	https://openrussian.org/audio-shtooka/для.mp3		
44	44	44	44					https://openrussian.org/audio-shtooka/уже.mp3	https://openrussian.org/audio-shtooka/уже.mp3		
45	45	45	45					https://openrussian.org/audio-shtooka/когда.mp3	https://openrussian.org/audio-shtooka/когда.mp3		
46	46	46	46					https://openrussian.org/audio-shtooka/кто.mp3	https://openrussian.org/audio-shtooka/кто.mp3		
47	47	47	47					https://openrussian.org/audio-shtooka/вот.mp3	https://openrussian.org/audio-shtooka/вот.mp3		
48	48	48	48					https://openrussian.org/audio-shtooka/да.mp3	https://openrussian.org/audio-shtooka/да.mp3		
49	49	49	49					https://openrussian.org/audio-shtooka/год.mp3	https://openrussian.org/audio-shtooka/год.mp3		
50	50	50	50	1	1	знать	знать	https://openrussian.org/audio-shtooka/знать.mp3	https://openrussian.org/audio-shtooka/знать.mp3		
51	51	51	51					https://openrussian.org/audio-shtooka/если.mp3	https://openrussian.org/audio-shtooka/если.mp3		
52	52	52	52					https://openrussian.org/audio-shtooka/до.mp3	https://openrussian.org/audio-shtooka/до.mp3		
53	53	53	53			говори'ть	говори'ть	https://openrussian.org/audio-shtooka/говорить.mp3	https://openrussian.org/audio-shtooka/говорить.mp3		
54	54	54	54					https://openrussian.org/audio-shtooka/или.mp3	https://openrussian.org/audio-shtooka/или.mp3		
55	55	55	55			мой	мой	https://openrussian.org/audio-shtooka/мой.mp3	https://openrussian.org/audio-shtooka/мой.mp3		
56	56	56	56			вре'мя	вре'мя	https://openrussian.org/audio-shtooka/время.mp3	https://openrussian.org/audio-shtooka/время.mp3		
57	57	57	57			рука'	рука'	https://openrussian.org/audio-shtooka/рука.mp3	https://openrussian.org/audio-shtooka/рука.mp3		
58	58	58	58			са'мый	са'мый	https://openrussian.org/audio-shtooka/самый.mp3	https://openrussian.org/audio-shtooka/самый.mp3		
59	59	59	59					https://openrussian.org/audio-shtooka/нет.mp3	https://openrussian.org/audio-shtooka/нет.mp3		
60	60	60	60					https://openrussian.org/audio-shtooka/ни.mp3	https://openrussian.org/audio-shtooka/ни.mp3		
61	61	61	61	2	2	стать	стать	https://openrussian.org/audio-shtooka/стать.mp3	https://openrussian.org/audio-shtooka/стать.mp3		
62	62	62	62			большо'й	большо'й	https://openrussian.org/audio-shtooka/большой.mp3	https://openrussian.org/audio-shtooka/большой.mp3		
63	63	63	63			наш	наш	https://openrussian.org/audio-shtooka/наш.mp3	https://openrussian.org/audio-shtooka/наш.mp3		
64	64	64	64					https://openrussian.org/audio-shtooka/даже.mp3	https://openrussian.org/audio-shtooka/даже.mp3		
65	65	65	65			друго'й	друго'й	https://openrussian.org/audio-shtooka/другой.mp3	https://openrussian.org/audio-shtooka/другой.mp3		
66	66	66	66			свой	свой	https://openrussian.org/audio-shtooka/свой.mp3	https://openrussian.org/audio-shtooka/свой.mp3		
67	67	67	67			де'ло	де'ло	https://openrussian.org/audio-shtooka/дело.mp3	https://openrussian.org/audio-shtooka/дело.mp3		
68	68	68	68					https://openrussian.org/audio-shtooka/под.mp3	https://openrussian.org/audio-shtooka/под.mp3		
69	69	69	69					https://openrussian.org/audio-shtooka/где.mp3	https://openrussian.org/audio-shtooka/где.mp3		
70	70	70	70					https://openrussian.org/audio-shtooka/чтобы.mp3	https://openrussian.org/audio-shtooka/чтобы.mp3		
71	71	71	71					https://openrussian.org/audio-shtooka/ну.mp3	https://openrussian.org/audio-shtooka/ну.mp3		
72	72	72	72			сам	сам	https://openrussian.org/audio-shtooka/сам.mp3	https://openrussian.org/audio-shtooka/сам.mp3		
73	73	73	73			есть	есть	https://openrussian.org/audio-shtooka/есть.mp3	https://openrussian.org/audio-shtooka/есть.mp3		
74	74	74	74			раз	раз	https://openrussian.org/audio-shtooka/раз.mp3	https://openrussian.org/audio-shtooka/раз.mp3		
75	75	75	75					https://openrussian.org/audio-shtooka/два.mp3	https://openrussian.org/audio-shtooka/два.mp3		
76	76	76	76					https://openrussian.org/audio-shtooka/чем.mp3	https://openrussian.org/audio-shtooka/чем.mp3		
77	77	77	77					https://openrussian.org/audio-shtooka/там.mp3	https://openrussian.org/audio-shtooka/там.mp3		
78	78	78	78			глаз	глаз	https://openrussian.org/audio-shtooka/глаз.mp3	https://openrussian.org/audio-shtooka/глаз.mp3		
79	79	79	79			пе'рвый	пе'рвый	https://openrussian.org/audio-shtooka/первый.mp3	https://openrussian.org/audio-shtooka/первый.mp3		
80	80	80	80			день	день	https://openrussian.org/audio-shtooka/день.mp3	https://openrussian.org/audio-shtooka/день.mp3		
81	81	81	81			жизнь	жизнь	https://openrussian.org/audio-shtooka/жизнь.mp3	https://openrussian.org/audio-shtooka/жизнь.mp3		
82	82	82	82								
83	83	83	83			тут	тут	https://openrussian.org/audio-shtooka/тут.mp3	https://openrussian.org/audio-shtooka/тут.mp3		
84	84	84	84					https://openrussian.org/audio-shtooka/ничто.mp3	https://openrussian.org/audio-shtooka/ничто.mp3		
85	85	85	85					https://openrussian.org/audio-shtooka/потом.mp3	https://openrussian.org/audio-shtooka/потом.mp3		
86	86	86	86								
87	87	87	87					https://openrussian.org/audio-shtooka/очень.mp3	https://openrussian.org/audio-shtooka/очень.mp3		
88	88	88	88					https://openrussian.org/audio-shtooka/ли.mp3	https://openrussian.org/audio-shtooka/ли.mp3		
89	89	89	89					https://openrussian.org/audio-shtooka/при.mp3	https://openrussian.org/audio-shtooka/при.mp3		
90	90	90	90			хоте'ть	хоте'ть	https://openrussian.org/audio-shtooka/хотеть.mp3	https://openrussian.org/audio-shtooka/хотеть.mp3		
91	91	91	91					https://openrussian.org/audio-shtooka/надо.mp3	https://openrussian.org/audio-shtooka/надо.mp3		
92	92	92	92			голова'	голова'	https://openrussian.org/audio-shtooka/голова.mp3	https://openrussian.org/audio-shtooka/голова.mp3		
93	93	93	93					https://openrussian.org/audio-shtooka/без.mp3	https://openrussian.org/audio-shtooka/без.mp3		
94	94	94	94			ви'деть	ви'деть	https://openrussian.org/audio-shtooka/видеть.mp3	https://openrussian.org/audio-shtooka/видеть.mp3		
95	95	95	95					https://openrussian.org/audio-shtooka/теперь.mp3	https://openrussian.org/audio-shtooka/теперь.mp3		
96	96	96	96			идти'	идти'	https://openrussian.org/audio-shtooka/идти.mp3	https://openrussian.org/audio-shtooka/идти.mp3		
97	97	97	97			друг	друг	https://openrussian.org/audio-shtooka/друг.mp3	https://openrussian.org/audio-shtooka/друг.mp3		
98	98	98	98					https://openrussian.org/audio-shtooka/сейчас.mp3	https://openrussian.org/audio-shtooka/сейчас.mp3		
99	99	99	99			стоя'ть	стоя'ть	https://openrussian.org/audio-shtooka/стоять.mp3	https://openrussian.org/audio-shtooka/стоять.mp3		
100	100	100	100			дом	дом	https://openrussian.org/audio-shtooka/дом.mp3	https://openrussian.org/audio-shtooka/дом.mp3		
101	101	101	101					https://openrussian.org/audio-shtooka/тоже.mp3	https://openrussian.org/audio-shtooka/тоже.mp3		
102	102	102	102					https://openrussian.org/audio-shtooka/после.mp3	https://openrussian.org/audio-shtooka/после.mp3		
103	103	103	103					https://openrussian.org/audio-shtooka/можно.mp3	https://openrussian.org/audio-shtooka/можно.mp3		
104	104	104	104			сло'во	сло'во	https://openrussian.org/audio-shtooka/слово.mp3	https://openrussian.org/audio-shtooka/слово.mp3		
105	105	105	105					https://openrussian.org/audio-shtooka/через.mp3	https://openrussian.org/audio-shtooka/через.mp3		
106	106	106	106			ме'сто	ме'сто	https://openrussian.org/audio-shtooka/место.mp3	https://openrussian.org/audio-shtooka/место.mp3		
107	107	107	107			ду'мать	ду'мать	https://openrussian.org/audio-shtooka/думать.mp3	https://openrussian.org/audio-shtooka/думать.mp3		
108	108	108	108					https://openrussian.org/audio-shtooka/здесь.mp3	https://openrussian.org/audio-shtooka/здесь.mp3		
109	109	109	109			спроси'ть	спроси'ть	https://openrussian.org/audio-shtooka/спросить.mp3	https://openrussian.org/audio-shtooka/спросить.mp3		
110	110	110	110			лицо'	лицо'	https://openrussian.org/audio-shtooka/лицо.mp3	https://openrussian.org/audio-shtooka/лицо.mp3		
111	111	111	111					https://openrussian.org/audio-shtooka/тогда.mp3	https://openrussian.org/audio-shtooka/тогда.mp3		
112	112	112	112			до'лжный	до'лжный	https://openrussian.org/audio-shtooka/должный.mp3	https://openrussian.org/audio-shtooka/должный.mp3		
113	113	113	113					https://openrussian.org/audio-shtooka/ведь.mp3	https://openrussian.org/audio-shtooka/ведь.mp3		
114	114	114	114			но'вый	но'вый	https://openrussian.org/audio-shtooka/новый.mp3	https://openrussian.org/audio-shtooka/новый.mp3		
115	115	115	115			ка'ждый	ка'ждый	https://openrussian.org/audio-shtooka/каждый.mp3	https://openrussian.org/audio-shtooka/каждый.mp3		
116	116	116	116			хоро'ший	хоро'ший	https://openrussian.org/audio-shtooka/хороший.mp3	https://openrussian.org/audio-shtooka/хороший.mp3		
117	117	117	117			жить	жить	https://openrussian.org/audio-shtooka/жить.mp3	https://openrussian.org/audio-shtooka/жить.mp3		
118	118	118	118					https://openrussian.org/audio-shtooka/почему.mp3	https://openrussian.org/audio-shtooka/почему.mp3		
119	119	119	119					https://openrussian.org/audio-shtooka/потому.mp3	https://openrussian.org/audio-shtooka/потому.mp3		
120	120	120	120			сторона'	сторона'	https://openrussian.org/audio-shtooka/сторона.mp3	https://openrussian.org/audio-shtooka/сторона.mp3		
121	121	121	121			смотре'ть	смотре'ть	https://openrussian.org/audio-shtooka/смотреть.mp3	https://openrussian.org/audio-shtooka/смотреть.mp3		
122	122	122	122			име'ть	име'ть	https://openrussian.org/audio-shtooka/иметь.mp3	https://openrussian.org/audio-shtooka/иметь.mp3		
123	123	123	123					https://openrussian.org/audio-shtooka/просто.mp3	https://openrussian.org/audio-shtooka/просто.mp3		
124	124	124	124			поня'ть	поня'ть	https://openrussian.org/audio-shtooka/понять.mp3	https://openrussian.org/audio-shtooka/понять.mp3		
125	125	125	125			сиде'ть	сиде'ть	https://openrussian.org/audio-shtooka/сидеть.mp3	https://openrussian.org/audio-shtooka/сидеть.mp3		
126	126	126	126								
127	127	127	127			нога'	нога'	https://openrussian.org/audio-shtooka/нога.mp3	https://openrussian.org/audio-shtooka/нога.mp3		
128	128	128	128			де'лать	де'лать	https://openrussian.org/audio-shtooka/делать.mp3	https://openrussian.org/audio-shtooka/делать.mp3		
129	129	129	129			сде'лать	сде'лать	https://openrussian.org/audio-shtooka/сделать.mp3	https://openrussian.org/audio-shtooka/сделать.mp3		
130	130	130	130					https://openrussian.org/audio-shtooka/вдруг.mp3	https://openrussian.org/audio-shtooka/вдруг.mp3		
131	131	131	131								
132	132	132	132			рабо'та	рабо'та	https://openrussian.org/audio-shtooka/работа.mp3	https://openrussian.org/audio-shtooka/работа.mp3		
133	133	133	133			пе'ред	пе'ред	https://openrussian.org/audio-shtooka/перед.mp3	https://openrussian.org/audio-shtooka/перед.mp3		
134	134	134	134					https://openrussian.org/audio-shtooka/ваш.mp3	https://openrussian.org/audio-shtooka/ваш.mp3		
135	135	135	135			ну'жный	ну'жный	https://openrussian.org/audio-shtooka/нужный.mp3	https://openrussian.org/audio-shtooka/нужный.mp3		
136	136	136	136					https://openrussian.org/audio-shtooka/над.mp3	https://openrussian.org/audio-shtooka/над.mp3		
137	137	137	137			взять	взять	https://openrussian.org/audio-shtooka/взять.mp3	https://openrussian.org/audio-shtooka/взять.mp3		
138	138	138	138					https://openrussian.org/audio-shtooka/конечно.mp3	https://openrussian.org/audio-shtooka/конечно.mp3		
139	139	139	139			понима'ть	понима'ть	https://openrussian.org/audio-shtooka/понимать.mp3	https://openrussian.org/audio-shtooka/понимать.mp3		
140	140	140	140			дверь	дверь	https://openrussian.org/audio-shtooka/дверь.mp3	https://openrussian.org/audio-shtooka/дверь.mp3		
141	141	141	141			каза'ться	каза'ться	https://openrussian.org/audio-shtooka/казаться.mp3	https://openrussian.org/audio-shtooka/казаться.mp3		
142	142	142	142					https://openrussian.org/audio-shtooka/три.mp3	https://openrussian.org/audio-shtooka/три.mp3		
143	143	143	143			коне'ц	коне'ц	https://openrussian.org/audio-shtooka/конец.mp3	https://openrussian.org/audio-shtooka/конец.mp3		
144	144	144	144			го'род	го'род	https://openrussian.org/audio-shtooka/город.mp3	https://openrussian.org/audio-shtooka/город.mp3		
145	145	145	145			не'сколько	не'сколько	https://openrussian.org/audio-shtooka/несколько.mp3	https://openrussian.org/audio-shtooka/несколько.mp3		
146	146	146	146			нача'ть	нача'ть	https://openrussian.org/audio-shtooka/начать.mp3	https://openrussian.org/audio-shtooka/начать.mp3		
147	147	147	147			го'лос	го'лос	https://openrussian.org/audio-shtooka/голос.mp3	https://openrussian.org/audio-shtooka/голос.mp3		
148	148	148	148			час	час	https://openrussian.org/audio-shtooka/час.mp3	https://openrussian.org/audio-shtooka/час.mp3		
149	149	149	149					https://openrussian.org/audio-shtooka/пока.mp3	https://openrussian.org/audio-shtooka/пока.mp3		
150	150	150	150			уж	уж	https://openrussian.org/audio-shtooka/уж.mp3	https://openrussian.org/audio-shtooka/уж.mp3		
151	151	151	151			после'дний	после'дний	https://openrussian.org/audio-shtooka/последний.mp3	https://openrussian.org/audio-shtooka/последний.mp3		
152	152	152	152					https://openrussian.org/audio-shtooka/более.mp3	https://openrussian.org/audio-shtooka/более.mp3		
153	153	153	153			земля'	земля'	https://openrussian.org/audio-shtooka/земля.mp3	https://openrussian.org/audio-shtooka/земля.mp3		
154	154	154	154					https://openrussian.org/audio-shtooka/хорошо.mp3	https://openrussian.org/audio-shtooka/хорошо.mp3		
155	155	155	155					https://openrussian.org/audio-shtooka/хотя.mp3	https://openrussian.org/audio-shtooka/хотя.mp3		
156	156	156	156			си'ла	си'ла	https://openrussian.org/audio-shtooka/сила.mp3	https://openrussian.org/audio-shtooka/сила.mp3		
157	157	157	157			вода'	вода'	https://openrussian.org/audio-shtooka/вода.mp3	https://openrussian.org/audio-shtooka/вода.mp3		
158	158	158	158			второ'й	второ'й	https://openrussian.org/audio-shtooka/второй.mp3	https://openrussian.org/audio-shtooka/второй.mp3		
159	159	159	159			уви'деть	уви'деть	https://openrussian.org/audio-shtooka/увидеть.mp3	https://openrussian.org/audio-shtooka/увидеть.mp3		
160	160	160	160					https://openrussian.org/audio-shtooka/всегда.mp3	https://openrussian.org/audio-shtooka/всегда.mp3		
161	161	161	161			дава'ть	дава'ть	https://openrussian.org/audio-shtooka/давать.mp3	https://openrussian.org/audio-shtooka/давать.mp3		
162	162	162	162			слу'чай	слу'чай	https://openrussian.org/audio-shtooka/случай.mp3	https://openrussian.org/audio-shtooka/случай.mp3		
163	163	163	163					https://openrussian.org/audio-shtooka/куда.mp3	https://openrussian.org/audio-shtooka/куда.mp3		
164	164	164	164			пойти'	пойти'	https://openrussian.org/audio-shtooka/пойти.mp3	https://openrussian.org/audio-shtooka/пойти.mp3		
165	165	165	165			стол	стол	https://openrussian.org/audio-shtooka/стол.mp3	https://openrussian.org/audio-shtooka/стол.mp3		
166	166	166	166			маши'на	маши'на	https://openrussian.org/audio-shtooka/машина.mp3	https://openrussian.org/audio-shtooka/машина.mp3		
167	167	167	167			мир	мир	https://openrussian.org/audio-shtooka/мир.mp3	https://openrussian.org/audio-shtooka/мир.mp3		
168	168	168	168			ночь	ночь	https://openrussian.org/audio-shtooka/ночь.mp3	https://openrussian.org/audio-shtooka/ночь.mp3		
169	169	169	169			же'нщина	же'нщина	https://openrussian.org/audio-shtooka/женщина.mp3	https://openrussian.org/audio-shtooka/женщина.mp3		
170	170	170	170			оста'ться	оста'ться	https://openrussian.org/audio-shtooka/остаться.mp3	https://openrussian.org/audio-shtooka/остаться.mp3		
171	171	171	171					https://openrussian.org/audio-shtooka/сразу.mp3	https://openrussian.org/audio-shtooka/сразу.mp3		
172	172	172	172					https://openrussian.org/audio-shtooka/совсем.mp3	https://openrussian.org/audio-shtooka/совсем.mp3		
173	173	173	173			ребёнок	ребёнок				
174	174	174	174			вы'йти	вы'йти	https://openrussian.org/audio-shtooka/выйти.mp3	https://openrussian.org/audio-shtooka/выйти.mp3		
175	175	175	175			вид	вид	https://openrussian.org/audio-shtooka/вид.mp3	https://openrussian.org/audio-shtooka/вид.mp3		
176	176	176	176			оте'ц	оте'ц	https://openrussian.org/audio-shtooka/отец.mp3	https://openrussian.org/audio-shtooka/отец.mp3		
177	177	177	177			вопро'с	вопро'с	https://openrussian.org/audio-shtooka/вопрос.mp3	https://openrussian.org/audio-shtooka/вопрос.mp3		
178	178	178	178			дать	дать	https://openrussian.org/audio-shtooka/дать.mp3	https://openrussian.org/audio-shtooka/дать.mp3		
179	179	179	179			рабо'тать	рабо'тать	https://openrussian.org/audio-shtooka/работать.mp3	https://openrussian.org/audio-shtooka/работать.mp3		
180	180	180	180			оказа'ться	оказа'ться	https://openrussian.org/audio-shtooka/оказаться.mp3	https://openrussian.org/audio-shtooka/оказаться.mp3		
181	181	181	181					https://openrussian.org/audio-shtooka/ряд.mp3	https://openrussian.org/audio-shtooka/ряд.mp3		
182	182	182	182					https://openrussian.org/audio-shtooka/почти.mp3	https://openrussian.org/audio-shtooka/почти.mp3		
183	183	183	183					https://openrussian.org/audio-shtooka/снова.mp3	https://openrussian.org/audio-shtooka/снова.mp3		
184	184	184	184			ста'рый	ста'рый	https://openrussian.org/audio-shtooka/старый.mp3	https://openrussian.org/audio-shtooka/старый.mp3		
185	185	185	185			страна'	страна'	https://openrussian.org/audio-shtooka/страна.mp3	https://openrussian.org/audio-shtooka/страна.mp3		
186	186	186	186			твой	твой	https://openrussian.org/audio-shtooka/твой.mp3	https://openrussian.org/audio-shtooka/твой.mp3		
187	187	187	187					https://openrussian.org/audio-shtooka/между.mp3	https://openrussian.org/audio-shtooka/между.mp3		
188	188	188	188			отве'тить	отве'тить	https://openrussian.org/audio-shtooka/ответить.mp3	https://openrussian.org/audio-shtooka/ответить.mp3		
189	189	189	189					https://openrussian.org/audio-shtooka/много.mp3	https://openrussian.org/audio-shtooka/много.mp3		
190	190	190	190			война'	война'	https://openrussian.org/audio-shtooka/война.mp3	https://openrussian.org/audio-shtooka/война.mp3		
191	191	191	191			поду'мать	поду'мать	https://openrussian.org/audio-shtooka/подумать.mp3	https://openrussian.org/audio-shtooka/подумать.mp3		
193	193	193	193			люби'ть	люби'ть	https://openrussian.org/audio-shtooka/любить.mp3	https://openrussian.org/audio-shtooka/любить.mp3		
194	194	194	194			зна'чить	зна'чить	https://openrussian.org/audio-shtooka/значить.mp3	https://openrussian.org/audio-shtooka/значить.mp3		
195	195	195	195	1	1	бе'лый	бе'лый	https://openrussian.org/audio-shtooka/белый.mp3	https://openrussian.org/audio-shtooka/белый.mp3		
196	196	196	196			гла'вный	гла'вный	https://openrussian.org/audio-shtooka/главный.mp3	https://openrussian.org/audio-shtooka/главный.mp3		
197	197	197	197			мину'та	мину'та	https://openrussian.org/audio-shtooka/минута.mp3	https://openrussian.org/audio-shtooka/минута.mp3		
198	198	198	198					https://openrussian.org/audio-shtooka/лишь.mp3	https://openrussian.org/audio-shtooka/лишь.mp3		
199	199	199	199			това'рищ	това'рищ	https://openrussian.org/audio-shtooka/товарищ.mp3	https://openrussian.org/audio-shtooka/товарищ.mp3		
200	200	200	200					https://openrussian.org/audio-shtooka/опять.mp3	https://openrussian.org/audio-shtooka/опять.mp3		
201	201	201	201			ждать	ждать	https://openrussian.org/audio-shtooka/ждать.mp3	https://openrussian.org/audio-shtooka/ждать.mp3		
202	202	202	202					https://openrussian.org/audio-shtooka/однако.mp3	https://openrussian.org/audio-shtooka/однако.mp3		
203	203	203	203			пра'вда	пра'вда	https://openrussian.org/audio-shtooka/правда.mp3	https://openrussian.org/audio-shtooka/правда.mp3		
204	204	204	204			посмотре'ть	посмотре'ть	https://openrussian.org/audio-shtooka/посмотреть.mp3	https://openrussian.org/audio-shtooka/посмотреть.mp3		
205	205	205	205							acc	acc
206	206	206	206					https://openrussian.org/audio-shtooka/никогда.mp3	https://openrussian.org/audio-shtooka/никогда.mp3		
207	207	207	207					https://openrussian.org/audio-shtooka/будто.mp3	https://openrussian.org/audio-shtooka/будто.mp3		
208	208	208	208			часть	часть	https://openrussian.org/audio-shtooka/часть.mp3	https://openrussian.org/audio-shtooka/часть.mp3		
209	209	209	209					https://openrussian.org/audio-shtooka/именно.mp3	https://openrussian.org/audio-shtooka/именно.mp3		
210	210	210	210			найти'	найти'	https://openrussian.org/audio-shtooka/найти.mp3	https://openrussian.org/audio-shtooka/найти.mp3		
211	211	211	211			доро'га	доро'га	https://openrussian.org/audio-shtooka/дорога.mp3	https://openrussian.org/audio-shtooka/дорога.mp3		
212	212	212	212			свет	свет	https://openrussian.org/audio-shtooka/свет.mp3	https://openrussian.org/audio-shtooka/свет.mp3		
213	213	213	213			жена'	жена'	https://openrussian.org/audio-shtooka/жена.mp3	https://openrussian.org/audio-shtooka/жена.mp3		
214	214	214	214			никако'й	никако'й	https://openrussian.org/audio-shtooka/никакой.mp3	https://openrussian.org/audio-shtooka/никакой.mp3		
215	215	215	215			лежа'ть	лежа'ть	https://openrussian.org/audio-shtooka/лежать.mp3	https://openrussian.org/audio-shtooka/лежать.mp3		
216	216	216	216			окно'	окно'	https://openrussian.org/audio-shtooka/окно.mp3	https://openrussian.org/audio-shtooka/окно.mp3		
217	217	217	217								
218	218	218	218			мать	мать	https://openrussian.org/audio-shtooka/мать.mp3	https://openrussian.org/audio-shtooka/мать.mp3		
219	219	219	219			реши'ть	реши'ть	https://openrussian.org/audio-shtooka/решить.mp3	https://openrussian.org/audio-shtooka/решить.mp3		
220	220	220	220			получи'ть	получи'ть	https://openrussian.org/audio-shtooka/получить.mp3	https://openrussian.org/audio-shtooka/получить.mp3		
221	221	221	221			Москва'	Москва'	https://openrussian.org/audio-shtooka/Москва.mp3	https://openrussian.org/audio-shtooka/Москва.mp3		
222	222	222	222			писа'ть	писа'ть				
223	223	223	223			у'лица	у'лица	https://openrussian.org/audio-shtooka/улица.mp3	https://openrussian.org/audio-shtooka/улица.mp3		
224	224	224	224			верну'ться	верну'ться	https://openrussian.org/audio-shtooka/вернуться.mp3	https://openrussian.org/audio-shtooka/вернуться.mp3		
225	225	225	225					https://openrussian.org/audio-shtooka/вообще.mp3	https://openrussian.org/audio-shtooka/вообще.mp3		
226	226	226	226			не'который	не'который	https://openrussian.org/audio-shtooka/некоторый.mp3	https://openrussian.org/audio-shtooka/некоторый.mp3		
227	227	227	227			далёкий	далёкий				
228	228	228	228			ма'ленький	ма'ленький	https://openrussian.org/audio-shtooka/маленький.mp3	https://openrussian.org/audio-shtooka/маленький.mp3		
229	229	229	229			счита'ть	счита'ть	https://openrussian.org/audio-shtooka/считать.mp3	https://openrussian.org/audio-shtooka/считать.mp3		
230	230	230	230			ко'мната	ко'мната	https://openrussian.org/audio-shtooka/комната.mp3	https://openrussian.org/audio-shtooka/комната.mp3		
231	231	231	231			у'тро	у'тро	https://openrussian.org/audio-shtooka/утро.mp3	https://openrussian.org/audio-shtooka/утро.mp3		
